HFDHAJOI_04917	27f2a8cfb6fcd9cea699cc69c7c88200	151	Pfam	PF12957	Domain of unknown function (DUF3846)	6	92	1.6E-6	T	07-05-2025	IPR024559	Domain of unknown function DUF3846	-	-
HFDHAJOI_05013	4d0bc1d23c2eafd086eb8a4280f7adde	310	FunFam	G3DSA:1.10.10.10:FF:000001	LysR family transcriptional regulator	15	99	1.7E-21	T	07-05-2025	-	-	-	-
HFDHAJOI_05013	4d0bc1d23c2eafd086eb8a4280f7adde	310	SUPERFAMILY	SSF53850	Periplasmic binding protein-like II	105	308	3.55E-49	T	07-05-2025	-	-	-	-
HFDHAJOI_05013	4d0bc1d23c2eafd086eb8a4280f7adde	310	Pfam	PF03466	LysR substrate binding domain	103	306	1.6E-45	T	07-05-2025	IPR005119	LysR, substrate-binding	-	-
HFDHAJOI_05013	4d0bc1d23c2eafd086eb8a4280f7adde	310	Pfam	PF00126	Bacterial regulatory helix-turn-helix protein, lysR family	20	77	2.5E-17	T	07-05-2025	IPR000847	LysR, HTH, N-terminal domain	GO:0003700(InterPro)|GO:0006355(InterPro)	-
HFDHAJOI_05013	4d0bc1d23c2eafd086eb8a4280f7adde	310	CDD	cd08440	PBP2_LTTR_like_4	107	303	1.59561E-82	T	07-05-2025	-	-	-	-
HFDHAJOI_05013	4d0bc1d23c2eafd086eb8a4280f7adde	310	Gene3D	G3DSA:1.10.10.10	-	17	95	6.1E-24	T	07-05-2025	IPR036388	Winged helix-like DNA-binding domain superfamily	-	-
HFDHAJOI_05013	4d0bc1d23c2eafd086eb8a4280f7adde	310	SUPERFAMILY	SSF46785	"Winged helix" DNA-binding domain	16	125	1.6E-22	T	07-05-2025	IPR036390	Winged helix DNA-binding domain superfamily	-	-
HFDHAJOI_05013	4d0bc1d23c2eafd086eb8a4280f7adde	310	PRINTS	PR00039	LysR bacterial regulatory protein HTH signature	44	54	5.9E-9	T	07-05-2025	IPR000847	LysR, HTH, N-terminal domain	GO:0003700(InterPro)|GO:0006355(InterPro)	-
HFDHAJOI_05013	4d0bc1d23c2eafd086eb8a4280f7adde	310	PRINTS	PR00039	LysR bacterial regulatory protein HTH signature	33	44	5.9E-9	T	07-05-2025	IPR000847	LysR, HTH, N-terminal domain	GO:0003700(InterPro)|GO:0006355(InterPro)	-
HFDHAJOI_05013	4d0bc1d23c2eafd086eb8a4280f7adde	310	PRINTS	PR00039	LysR bacterial regulatory protein HTH signature	54	65	5.9E-9	T	07-05-2025	IPR000847	LysR, HTH, N-terminal domain	GO:0003700(InterPro)|GO:0006355(InterPro)	-
HFDHAJOI_05013	4d0bc1d23c2eafd086eb8a4280f7adde	310	ProSiteProfiles	PS50931	LysR-type HTH domain profile.	16	73	27.694838	T	07-05-2025	IPR000847	LysR, HTH, N-terminal domain	GO:0003700(InterPro)|GO:0006355(InterPro)	-
HFDHAJOI_04894	a56d8641d3a9056f4f8eb759c8471ff7	120	Pfam	PF01527	Transposase	11	59	2.2E-11	T	07-05-2025	IPR002514	Transposase IS3/IS911family	GO:0003677(InterPro)|GO:0004803(InterPro)|GO:0006313(InterPro)	-
HFDHAJOI_04894	a56d8641d3a9056f4f8eb759c8471ff7	120	PANTHER	PTHR37936	TRANSPOSASE INSC FOR INSERTION ELEMENT IS2A-RELATED	2	116	2.9E-10	T	07-05-2025	-	-	-	-
HFDHAJOI_04894	a56d8641d3a9056f4f8eb759c8471ff7	120	NCBIfam	NF047595	IS66-like element accessory protein TnpA, ISRel24 branch	12	116	1.3E-19	T	07-05-2025	-	-	-	-
HFDHAJOI_04894	a56d8641d3a9056f4f8eb759c8471ff7	120	SUPERFAMILY	SSF48295	TrpR-like	10	56	4.03E-9	T	07-05-2025	IPR010921	Trp repressor/replication initiator	GO:0043565(InterPro)	-
HFDHAJOI_04905	874240d30a19a5b53d4860df9fac9aee	85	Coils	Coil	Coil	3	30	-	T	07-05-2025	-	-	-	-
HFDHAJOI_05002	b1f90a0b39420c05c8c5f92e35573be1	117	Gene3D	G3DSA:3.30.420.10	-	1	114	4.8E-22	T	07-05-2025	IPR036397	Ribonuclease H superfamily	GO:0003676(InterPro)	-
HFDHAJOI_05002	b1f90a0b39420c05c8c5f92e35573be1	117	PANTHER	PTHR46564	TRANSPOSASE	1	114	3.5E-19	T	07-05-2025	-	-	-	-
HFDHAJOI_05002	b1f90a0b39420c05c8c5f92e35573be1	117	Pfam	PF13358	DDE superfamily endonuclease	2	81	6.7E-17	T	07-05-2025	IPR038717	Tc1-like transposase, DDE domain	-	-
HFDHAJOI_04882	f4b15819e8b8a5d39b04d28f78777e81	497	PANTHER	PTHR30203	OUTER MEMBRANE CATION EFFLUX PROTEIN	53	494	2.1E-46	T	07-05-2025	IPR050737	Outer Membrane Factor (OMF)	-	-
HFDHAJOI_04882	f4b15819e8b8a5d39b04d28f78777e81	497	SUPERFAMILY	SSF56954	Outer membrane efflux proteins (OEP)	5	490	8.37E-60	T	07-05-2025	-	-	-	-
HFDHAJOI_04882	f4b15819e8b8a5d39b04d28f78777e81	497	Gene3D	G3DSA:1.20.1600.10	Outer membrane efflux proteins (OEP)	24	492	8.0E-69	T	07-05-2025	-	-	-	-
HFDHAJOI_04882	f4b15819e8b8a5d39b04d28f78777e81	497	Pfam	PF02321	Outer membrane efflux protein	300	484	1.0E-14	T	07-05-2025	IPR003423	Outer membrane efflux protein	GO:0015562(InterPro)|GO:0055085(InterPro)	-
HFDHAJOI_04882	f4b15819e8b8a5d39b04d28f78777e81	497	Pfam	PF02321	Outer membrane efflux protein	59	278	2.7E-13	T	07-05-2025	IPR003423	Outer membrane efflux protein	GO:0015562(InterPro)|GO:0055085(InterPro)	-
HFDHAJOI_04882	f4b15819e8b8a5d39b04d28f78777e81	497	Coils	Coil	Coil	243	263	-	T	07-05-2025	-	-	-	-
HFDHAJOI_04882	f4b15819e8b8a5d39b04d28f78777e81	497	Coils	Coil	Coil	452	472	-	T	07-05-2025	-	-	-	-
HFDHAJOI_04957	4b17e32fe95c53ca8fc2126b4dae68b8	322	Gene3D	G3DSA:3.10.20.30	-	227	322	6.5E-22	T	07-05-2025	IPR012675	Beta-grasp domain superfamily	-	-
HFDHAJOI_04957	4b17e32fe95c53ca8fc2126b4dae68b8	322	PRINTS	PR00409	Phthalate dioxygenase reductase family signature	93	107	2.1E-33	T	07-05-2025	-	-	-	-
HFDHAJOI_04957	4b17e32fe95c53ca8fc2126b4dae68b8	322	PRINTS	PR00409	Phthalate dioxygenase reductase family signature	30	40	2.1E-33	T	07-05-2025	-	-	-	-
HFDHAJOI_04957	4b17e32fe95c53ca8fc2126b4dae68b8	322	PRINTS	PR00409	Phthalate dioxygenase reductase family signature	194	202	2.1E-33	T	07-05-2025	-	-	-	-
HFDHAJOI_04957	4b17e32fe95c53ca8fc2126b4dae68b8	322	PRINTS	PR00409	Phthalate dioxygenase reductase family signature	140	149	2.1E-33	T	07-05-2025	-	-	-	-
HFDHAJOI_04957	4b17e32fe95c53ca8fc2126b4dae68b8	322	PRINTS	PR00409	Phthalate dioxygenase reductase family signature	79	93	2.1E-33	T	07-05-2025	-	-	-	-
HFDHAJOI_04957	4b17e32fe95c53ca8fc2126b4dae68b8	322	PRINTS	PR00409	Phthalate dioxygenase reductase family signature	115	134	2.1E-33	T	07-05-2025	-	-	-	-
HFDHAJOI_04957	4b17e32fe95c53ca8fc2126b4dae68b8	322	SUPERFAMILY	SSF52343	Ferredoxin reductase-like, C-terminal NADP-linked domain	101	229	1.96E-28	T	07-05-2025	IPR039261	Ferredoxin-NADP reductase (FNR), nucleotide-binding domain	-	-
HFDHAJOI_04957	4b17e32fe95c53ca8fc2126b4dae68b8	322	ProSitePatterns	PS00197	2Fe-2S ferredoxin-type iron-sulfur binding region signature.	271	279	-	T	07-05-2025	IPR006058	2Fe-2S ferredoxin, iron-sulphur binding site	GO:0051537(InterPro)	-
HFDHAJOI_04957	4b17e32fe95c53ca8fc2126b4dae68b8	322	ProSiteProfiles	PS51384	Ferredoxin reductase-type FAD binding domain profile.	3	108	14.0456	T	07-05-2025	IPR017927	FAD-binding domain, ferredoxin reductase-type	GO:0016491(InterPro)	-
HFDHAJOI_04957	4b17e32fe95c53ca8fc2126b4dae68b8	322	Pfam	PF00111	2Fe-2S iron-sulfur cluster binding domain	242	312	6.5E-9	T	07-05-2025	IPR001041	2Fe-2S ferredoxin-type iron-sulfur binding domain	GO:0051536(InterPro)	-
HFDHAJOI_04957	4b17e32fe95c53ca8fc2126b4dae68b8	322	Gene3D	G3DSA:2.40.30.10	Translation factors	2	104	1.5E-23	T	07-05-2025	-	-	-	-
HFDHAJOI_04957	4b17e32fe95c53ca8fc2126b4dae68b8	322	CDD	cd06185	PDR_like	11	227	1.12996E-101	T	07-05-2025	-	-	-	-
HFDHAJOI_04957	4b17e32fe95c53ca8fc2126b4dae68b8	322	SUPERFAMILY	SSF54292	2Fe-2S ferredoxin-like	219	322	3.01E-23	T	07-05-2025	IPR036010	2Fe-2S ferredoxin-like superfamily	GO:0051536(InterPro)	-
HFDHAJOI_04957	4b17e32fe95c53ca8fc2126b4dae68b8	322	Gene3D	G3DSA:3.40.50.80	-	105	226	9.2E-25	T	07-05-2025	IPR039261	Ferredoxin-NADP reductase (FNR), nucleotide-binding domain	-	-
HFDHAJOI_04957	4b17e32fe95c53ca8fc2126b4dae68b8	322	PANTHER	PTHR47354	NADH OXIDOREDUCTASE HCR	6	274	4.7E-52	T	07-05-2025	IPR050415	Multicomponent Reductase Electron Transfer	GO:0016491(PANTHER)	-
HFDHAJOI_04957	4b17e32fe95c53ca8fc2126b4dae68b8	322	SUPERFAMILY	SSF63380	Riboflavin synthase domain-like	5	103	3.4E-22	T	07-05-2025	IPR017938	Riboflavin synthase-like beta-barrel	-	-
HFDHAJOI_04957	4b17e32fe95c53ca8fc2126b4dae68b8	322	CDD	cd00207	fer2	238	304	3.12585E-13	T	07-05-2025	IPR001041	2Fe-2S ferredoxin-type iron-sulfur binding domain	GO:0051536(InterPro)	-
HFDHAJOI_04957	4b17e32fe95c53ca8fc2126b4dae68b8	322	ProSiteProfiles	PS51085	2Fe-2S ferredoxin-type iron-sulfur binding domain profile.	237	322	10.190321	T	07-05-2025	IPR001041	2Fe-2S ferredoxin-type iron-sulfur binding domain	GO:0051536(InterPro)	-
HFDHAJOI_04930	2c58e4abc6c46a768f7a358075013a15	159	PRINTS	PR01837	MgtC/SapB protein signature	51	69	9.8E-42	T	07-05-2025	IPR003416	MgtC/SapB/SrpB/YhiD family	GO:0016020(InterPro)	-
HFDHAJOI_04930	2c58e4abc6c46a768f7a358075013a15	159	PRINTS	PR01837	MgtC/SapB protein signature	78	100	9.8E-42	T	07-05-2025	IPR003416	MgtC/SapB/SrpB/YhiD family	GO:0016020(InterPro)	-
HFDHAJOI_04930	2c58e4abc6c46a768f7a358075013a15	159	PRINTS	PR01837	MgtC/SapB protein signature	107	131	9.8E-42	T	07-05-2025	IPR003416	MgtC/SapB/SrpB/YhiD family	GO:0016020(InterPro)	-
HFDHAJOI_04930	2c58e4abc6c46a768f7a358075013a15	159	PRINTS	PR01837	MgtC/SapB protein signature	32	51	9.8E-42	T	07-05-2025	IPR003416	MgtC/SapB/SrpB/YhiD family	GO:0016020(InterPro)	-
HFDHAJOI_04930	2c58e4abc6c46a768f7a358075013a15	159	PANTHER	PTHR33778	PROTEIN MGTC	23	152	8.8E-40	T	07-05-2025	IPR003416	MgtC/SapB/SrpB/YhiD family	GO:0016020(InterPro)	-
HFDHAJOI_04930	2c58e4abc6c46a768f7a358075013a15	159	Pfam	PF02308	MgtC family	29	149	7.2E-32	T	07-05-2025	IPR049177	MgtC/SapB/SrpB/YhiD, N-terminal domain	-	-
HFDHAJOI_04930	2c58e4abc6c46a768f7a358075013a15	159	SUPERFAMILY	SSF103473	MFS general substrate transporter	7	152	4.58E-5	T	07-05-2025	IPR036259	MFS transporter superfamily	-	-
HFDHAJOI_05001	d37eb5be3ab38369a92f92256671d311	80	MobiDBLite	mobidb-lite	consensus disorder prediction	58	73	-	T	07-05-2025	-	-	-	-
HFDHAJOI_05001	d37eb5be3ab38369a92f92256671d311	80	MobiDBLite	mobidb-lite	consensus disorder prediction	58	80	-	T	07-05-2025	-	-	-	-
HFDHAJOI_05001	d37eb5be3ab38369a92f92256671d311	80	ProSiteProfiles	PS51257	Prokaryotic membrane lipoprotein lipid attachment site profile.	1	29	5.0	T	07-05-2025	-	-	-	-
HFDHAJOI_04973	e7b2c155d88c8929ea880f348af2362a	354	Pfam	PF12625	Arabinose-binding domain of AraC transcription regulator, N-term	33	213	1.2E-35	T	07-05-2025	IPR032687	HTH-type transcriptional regulator AraC-type, N-terminal	-	-
HFDHAJOI_04973	e7b2c155d88c8929ea880f348af2362a	354	ProSiteProfiles	PS01124	Bacterial regulatory proteins, araC family DNA-binding domain profile.	246	344	20.656599	T	07-05-2025	IPR018060	DNA binding HTH domain, AraC-type	GO:0003700(InterPro)|GO:0006355(InterPro)|GO:0043565(InterPro)	-
HFDHAJOI_04973	e7b2c155d88c8929ea880f348af2362a	354	SUPERFAMILY	SSF46689	Homeodomain-like	296	345	5.82E-10	T	07-05-2025	IPR009057	Homedomain-like superfamily	-	-
HFDHAJOI_04973	e7b2c155d88c8929ea880f348af2362a	354	Gene3D	G3DSA:1.10.10.60	-	241	352	1.6E-21	T	07-05-2025	-	-	-	-
HFDHAJOI_04973	e7b2c155d88c8929ea880f348af2362a	354	Pfam	PF12833	Helix-turn-helix domain	266	343	1.4E-15	T	07-05-2025	IPR018060	DNA binding HTH domain, AraC-type	GO:0003700(InterPro)|GO:0006355(InterPro)|GO:0043565(InterPro)	-
HFDHAJOI_04973	e7b2c155d88c8929ea880f348af2362a	354	SMART	SM00342	aracneu4	260	342	1.1E-21	T	07-05-2025	IPR018060	DNA binding HTH domain, AraC-type	GO:0003700(InterPro)|GO:0006355(InterPro)|GO:0043565(InterPro)	-
HFDHAJOI_04973	e7b2c155d88c8929ea880f348af2362a	354	MobiDBLite	mobidb-lite	consensus disorder prediction	335	354	-	T	07-05-2025	-	-	-	-
HFDHAJOI_04973	e7b2c155d88c8929ea880f348af2362a	354	PANTHER	PTHR47894	HTH-TYPE TRANSCRIPTIONAL REGULATOR GADX	17	347	1.3E-54	T	07-05-2025	-	-	GO:0000976(PANTHER)|GO:0003700(PANTHER)|GO:0005829(PANTHER)	-
HFDHAJOI_04918	17883fa4109883ad8cd8613ee9328bde	92	SUPERFAMILY	SSF46689	Homeodomain-like	14	77	1.79E-9	T	07-05-2025	IPR009057	Homedomain-like superfamily	-	-
HFDHAJOI_04918	17883fa4109883ad8cd8613ee9328bde	92	Coils	Coil	Coil	53	80	-	T	07-05-2025	-	-	-	-
HFDHAJOI_04918	17883fa4109883ad8cd8613ee9328bde	92	PANTHER	PTHR33609	LOW CALCIUM RESPONSE LOCUS PROTEIN S	1	90	1.2E-10	T	07-05-2025	IPR052546	Transposase_8_domain-containing_protein	-	-
HFDHAJOI_04918	17883fa4109883ad8cd8613ee9328bde	92	Pfam	PF01527	Transposase	9	74	2.3E-7	T	07-05-2025	IPR002514	Transposase IS3/IS911family	GO:0003677(InterPro)|GO:0004803(InterPro)|GO:0006313(InterPro)	-
HFDHAJOI_04970	085358a4e440270dceb180892353f832	140	SUPERFAMILY	SSF55298	YjgF-like	4	127	1.73E-27	T	07-05-2025	IPR035959	RutC-like superfamily	-	-
HFDHAJOI_04970	085358a4e440270dceb180892353f832	140	Gene3D	G3DSA:3.30.1330.40	-	4	131	1.1E-25	T	07-05-2025	IPR035959	RutC-like superfamily	-	-
HFDHAJOI_04970	085358a4e440270dceb180892353f832	140	PANTHER	PTHR43857	BLR7761 PROTEIN	6	133	1.5E-20	T	07-05-2025	-	-	-	-
HFDHAJOI_04970	085358a4e440270dceb180892353f832	140	Pfam	PF01042	Endoribonuclease L-PSP	12	125	2.6E-17	T	07-05-2025	IPR006175	YjgF/YER057c/UK114 family	-	-
HFDHAJOI_04947	24f3b139c0e914fd41fa450e7bb59199	188	SUPERFAMILY	SSF54427	NTF2-like	123	184	2.41E-5	T	07-05-2025	IPR032710	NTF2-like domain superfamily	-	-
HFDHAJOI_04947	24f3b139c0e914fd41fa450e7bb59199	188	PIRSF	PIRSF028288	UCP028288	4	187	2.4E-86	T	07-05-2025	IPR016878	Metal-independent carbonic anhydrase-like	-	-
HFDHAJOI_04947	24f3b139c0e914fd41fa450e7bb59199	188	Gene3D	G3DSA:3.10.450.50	-	26	188	7.8E-11	T	07-05-2025	-	-	-	-
HFDHAJOI_04913	cfe87f23531217aaeb1a305d248fb247	401	CDD	cd02042	ParAB_family	123	335	1.3703E-31	T	07-05-2025	-	-	-	-
HFDHAJOI_04913	cfe87f23531217aaeb1a305d248fb247	401	Gene3D	G3DSA:3.40.50.300	-	122	397	5.0E-64	T	07-05-2025	IPR027417	P-loop containing nucleoside triphosphate hydrolase	-	-
HFDHAJOI_04913	cfe87f23531217aaeb1a305d248fb247	401	SUPERFAMILY	SSF52540	P-loop containing nucleoside triphosphate hydrolases	122	383	7.23E-49	T	07-05-2025	IPR027417	P-loop containing nucleoside triphosphate hydrolase	-	-
HFDHAJOI_04913	cfe87f23531217aaeb1a305d248fb247	401	NCBIfam	TIGR03453	plasmid partitioning protein RepA	18	400	3.2E-173	T	07-05-2025	IPR017818	Plasmid partitioning protein, RepA	-	-
HFDHAJOI_04913	cfe87f23531217aaeb1a305d248fb247	401	PANTHER	PTHR13696	P-LOOP CONTAINING NUCLEOSIDE TRIPHOSPHATE HYDROLASE	118	371	5.4E-53	T	07-05-2025	IPR050678	DNA Partitioning ATPase	-	-
HFDHAJOI_04913	cfe87f23531217aaeb1a305d248fb247	401	Pfam	PF13614	AAA domain	122	302	2.5E-37	T	07-05-2025	IPR025669	AAA domain	-	-
HFDHAJOI_04913	cfe87f23531217aaeb1a305d248fb247	401	NCBIfam	NF010443	plasmid-partitioning protein RepA	17	400	1.6E-134	T	07-05-2025	-	-	-	-
HFDHAJOI_04946	e5a8b61d2b7acf478bb00e3729b519ae	238	SMART	SM00862	Trans_reg_C_3	156	232	3.5E-25	T	07-05-2025	IPR001867	OmpR/PhoB-type DNA-binding domain	GO:0000160(InterPro)|GO:0003677(InterPro)|GO:0006355(InterPro)	-
HFDHAJOI_04946	e5a8b61d2b7acf478bb00e3729b519ae	238	PANTHER	PTHR48111	REGULATOR OF RPOS	1	234	9.0E-59	T	07-05-2025	IPR039420	Transcriptional regulatory protein WalR-like	GO:0000156(PANTHER)|GO:0000976(PANTHER)|GO:0005829(PANTHER)|GO:0006355(PANTHER)|GO:0032993(PANTHER)	-
HFDHAJOI_04946	e5a8b61d2b7acf478bb00e3729b519ae	238	Pfam	PF00072	Response regulator receiver domain	3	121	1.2E-19	T	07-05-2025	IPR001789	Signal transduction response regulator, receiver domain	GO:0000160(InterPro)	-
HFDHAJOI_04946	e5a8b61d2b7acf478bb00e3729b519ae	238	Gene3D	G3DSA:6.10.250.690	-	90	126	1.5E-18	T	07-05-2025	-	-	-	-
HFDHAJOI_04946	e5a8b61d2b7acf478bb00e3729b519ae	238	ProSiteProfiles	PS51755	OmpR/PhoB-type DNA-binding domain profile.	135	234	39.120762	T	07-05-2025	IPR001867	OmpR/PhoB-type DNA-binding domain	GO:0000160(InterPro)|GO:0003677(InterPro)|GO:0006355(InterPro)	-
HFDHAJOI_04946	e5a8b61d2b7acf478bb00e3729b519ae	238	Gene3D	G3DSA:1.10.10.10	-	132	235	1.0E-31	T	07-05-2025	IPR036388	Winged helix-like DNA-binding domain superfamily	-	-
HFDHAJOI_04946	e5a8b61d2b7acf478bb00e3729b519ae	238	Pfam	PF00486	Transcriptional regulatory protein, C terminal	157	232	1.3E-23	T	07-05-2025	IPR001867	OmpR/PhoB-type DNA-binding domain	GO:0000160(InterPro)|GO:0003677(InterPro)|GO:0006355(InterPro)	-
HFDHAJOI_04946	e5a8b61d2b7acf478bb00e3729b519ae	238	FunFam	G3DSA:1.10.10.10:FF:000005	Two-component system response regulator	133	234	4.8E-30	T	07-05-2025	-	-	-	-
HFDHAJOI_04946	e5a8b61d2b7acf478bb00e3729b519ae	238	Gene3D	G3DSA:3.40.50.2300	-	1	88	4.1E-14	T	07-05-2025	-	-	-	-
HFDHAJOI_04946	e5a8b61d2b7acf478bb00e3729b519ae	238	CDD	cd00383	trans_reg_C	143	232	1.45548E-33	T	07-05-2025	IPR001867	OmpR/PhoB-type DNA-binding domain	GO:0000160(InterPro)|GO:0003677(InterPro)|GO:0006355(InterPro)	-
HFDHAJOI_04946	e5a8b61d2b7acf478bb00e3729b519ae	238	ProSiteProfiles	PS50110	Response regulatory domain profile.	2	124	41.069183	T	07-05-2025	IPR001789	Signal transduction response regulator, receiver domain	GO:0000160(InterPro)	-
HFDHAJOI_04946	e5a8b61d2b7acf478bb00e3729b519ae	238	SMART	SM00448	REC_2	1	120	2.5E-38	T	07-05-2025	IPR001789	Signal transduction response regulator, receiver domain	GO:0000160(InterPro)	-
HFDHAJOI_04946	e5a8b61d2b7acf478bb00e3729b519ae	238	SUPERFAMILY	SSF52172	CheY-like	1	182	6.34E-36	T	07-05-2025	IPR011006	CheY-like superfamily	-	-
HFDHAJOI_04992	8165f9d323d294179fae2172811da7d0	296	Pfam	PF00126	Bacterial regulatory helix-turn-helix protein, lysR family	5	64	2.7E-18	T	07-05-2025	IPR000847	LysR, HTH, N-terminal domain	GO:0003700(InterPro)|GO:0006355(InterPro)	-
HFDHAJOI_04992	8165f9d323d294179fae2172811da7d0	296	ProSiteProfiles	PS50931	LysR-type HTH domain profile.	1	60	27.534945	T	07-05-2025	IPR000847	LysR, HTH, N-terminal domain	GO:0003700(InterPro)|GO:0006355(InterPro)	-
HFDHAJOI_04992	8165f9d323d294179fae2172811da7d0	296	PANTHER	PTHR30537	HTH-TYPE TRANSCRIPTIONAL REGULATOR	2	295	3.4E-76	T	07-05-2025	-	-	GO:0003700(PANTHER)|GO:0006351(PANTHER)|GO:0043565(PANTHER)	-
HFDHAJOI_04992	8165f9d323d294179fae2172811da7d0	296	Pfam	PF03466	LysR substrate binding domain	89	294	2.0E-29	T	07-05-2025	IPR005119	LysR, substrate-binding	-	-
HFDHAJOI_04992	8165f9d323d294179fae2172811da7d0	296	SUPERFAMILY	SSF46785	"Winged helix" DNA-binding domain	4	88	4.72E-23	T	07-05-2025	IPR036390	Winged helix DNA-binding domain superfamily	-	-
HFDHAJOI_04992	8165f9d323d294179fae2172811da7d0	296	FunFam	G3DSA:1.10.10.10:FF:000001	LysR family transcriptional regulator	1	86	2.7E-25	T	07-05-2025	-	-	-	-
HFDHAJOI_04992	8165f9d323d294179fae2172811da7d0	296	CDD	cd08474	PBP2_CrgA_like_5	91	292	5.54866E-95	T	07-05-2025	-	-	-	-
HFDHAJOI_04992	8165f9d323d294179fae2172811da7d0	296	SUPERFAMILY	SSF53850	Periplasmic binding protein-like II	88	295	7.42E-39	T	07-05-2025	-	-	-	-
HFDHAJOI_04992	8165f9d323d294179fae2172811da7d0	296	Gene3D	G3DSA:1.10.10.10	-	1	85	1.1E-24	T	07-05-2025	IPR036388	Winged helix-like DNA-binding domain superfamily	-	-
HFDHAJOI_04992	8165f9d323d294179fae2172811da7d0	296	PRINTS	PR00039	LysR bacterial regulatory protein HTH signature	31	41	2.7E-5	T	07-05-2025	IPR000847	LysR, HTH, N-terminal domain	GO:0003700(InterPro)|GO:0006355(InterPro)	-
HFDHAJOI_04992	8165f9d323d294179fae2172811da7d0	296	PRINTS	PR00039	LysR bacterial regulatory protein HTH signature	41	52	2.7E-5	T	07-05-2025	IPR000847	LysR, HTH, N-terminal domain	GO:0003700(InterPro)|GO:0006355(InterPro)	-
HFDHAJOI_04992	8165f9d323d294179fae2172811da7d0	296	PRINTS	PR00039	LysR bacterial regulatory protein HTH signature	20	31	2.7E-5	T	07-05-2025	IPR000847	LysR, HTH, N-terminal domain	GO:0003700(InterPro)|GO:0006355(InterPro)	-
HFDHAJOI_04992	8165f9d323d294179fae2172811da7d0	296	Gene3D	G3DSA:3.40.190.290	-	88	295	1.1E-48	T	07-05-2025	-	-	-	-
HFDHAJOI_04926	5176061f7534ce9c39b9371b0e1dedd2	219	CDD	cd01948	EAL	23	197	6.51525E-53	T	07-05-2025	IPR001633	EAL domain	-	-
HFDHAJOI_04926	5176061f7534ce9c39b9371b0e1dedd2	219	Gene3D	G3DSA:3.20.20.450	EAL domain	9	208	5.2E-45	T	07-05-2025	IPR035919	EAL domain superfamily	-	-
HFDHAJOI_04926	5176061f7534ce9c39b9371b0e1dedd2	219	SMART	SM00052	duf2_2	1	202	5.0E-12	T	07-05-2025	IPR001633	EAL domain	-	-
HFDHAJOI_04926	5176061f7534ce9c39b9371b0e1dedd2	219	ProSiteProfiles	PS50883	EAL domain profile.	1	211	34.919533	T	07-05-2025	IPR001633	EAL domain	-	-
HFDHAJOI_04926	5176061f7534ce9c39b9371b0e1dedd2	219	PANTHER	PTHR33121	CYCLIC DI-GMP PHOSPHODIESTERASE PDEF	24	197	1.8E-42	T	07-05-2025	IPR050706	Cyclic di-GMP phosphodiesterase-like	GO:0071111(InterPro)	-
HFDHAJOI_04926	5176061f7534ce9c39b9371b0e1dedd2	219	SUPERFAMILY	SSF141868	EAL domain-like	21	198	9.55E-46	T	07-05-2025	IPR035919	EAL domain superfamily	-	-
HFDHAJOI_04926	5176061f7534ce9c39b9371b0e1dedd2	219	Pfam	PF00563	EAL domain	31	197	1.5E-33	T	07-05-2025	IPR001633	EAL domain	-	-
HFDHAJOI_04929	6c1a9e7773d049958ac49cc3660bae04	210	Pfam	PF06055	Exopolysaccharide synthesis, ExoD	18	195	1.6E-41	T	07-05-2025	IPR010331	Exopolysaccharide synthesis, ExoD	-	-
HFDHAJOI_04929	6c1a9e7773d049958ac49cc3660bae04	210	PIRSF	PIRSF033239	ExoD	5	209	4.7E-45	T	07-05-2025	IPR010331	Exopolysaccharide synthesis, ExoD	-	-
HFDHAJOI_04929	6c1a9e7773d049958ac49cc3660bae04	210	PANTHER	PTHR41795	EXOPOLYSACCHARIDE SYNTHESIS PROTEIN	17	201	1.7E-27	T	07-05-2025	IPR010331	Exopolysaccharide synthesis, ExoD	-	-
HFDHAJOI_05009	11aa8395d853af8eeb0e2ce2956adfca	392	CDD	cd06102	citrate_synt_like_2	64	390	2.13009E-81	T	07-05-2025	-	-	-	-
HFDHAJOI_05009	11aa8395d853af8eeb0e2ce2956adfca	392	Gene3D	G3DSA:1.10.230.10	-	254	349	4.7E-44	T	07-05-2025	IPR016143	Citrate synthase-like, small alpha subdomain	-	-
HFDHAJOI_05009	11aa8395d853af8eeb0e2ce2956adfca	392	PRINTS	PR00143	Citrate synthase signature	206	221	1.3E-16	T	07-05-2025	IPR002020	Citrate synthase	GO:0046912(InterPro)	-
HFDHAJOI_05009	11aa8395d853af8eeb0e2ce2956adfca	392	PRINTS	PR00143	Citrate synthase signature	228	256	1.3E-16	T	07-05-2025	IPR002020	Citrate synthase	GO:0046912(InterPro)	-
HFDHAJOI_05009	11aa8395d853af8eeb0e2ce2956adfca	392	PRINTS	PR00143	Citrate synthase signature	282	302	1.3E-16	T	07-05-2025	IPR002020	Citrate synthase	GO:0046912(InterPro)	-
HFDHAJOI_05009	11aa8395d853af8eeb0e2ce2956adfca	392	PRINTS	PR00143	Citrate synthase signature	355	369	1.3E-16	T	07-05-2025	IPR002020	Citrate synthase	GO:0046912(InterPro)	-
HFDHAJOI_05009	11aa8395d853af8eeb0e2ce2956adfca	392	Gene3D	G3DSA:1.10.580.10	Citrate Synthase, domain 1	82	376	4.7E-44	T	07-05-2025	IPR016142	Citrate synthase-like, large alpha subdomain	-	-
